GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",3342,179,637,144,616,150,339,127,277,118,0,19,0,19,21,25,0,19,0,19,0,19,21,25,10,16,11,19,2705,229,2518,233,1368,223,1086,207,55,55,9,14,187,88,41,36,41,36,0,19,146,76,93,60,53,49
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",7728,385,1877,316,1583,289,782,212,801,198,0,22,0,22,294,155,8,13,8,13,0,22,286,155,213,139,73,66,5851,321,4714,303,1873,295,2600,302,205,118,36,49,1137,305,271,144,255,141,16,27,866,276,773,271,93,71
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",5655,226,1300,234,1253,233,628,155,597,186,28,44,0,19,47,36,24,22,12,12,12,17,23,30,23,30,0,19,4355,251,3971,257,2145,317,1684,303,90,62,52,44,384,105,143,86,131,85,12,13,241,93,226,89,15,26
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",4379,217,1021,260,956,260,383,141,517,256,56,68,0,19,65,56,8,12,8,12,0,19,57,55,49,51,8,13,3358,228,3014,221,1860,240,1054,243,23,27,77,86,344,123,18,27,18,27,0,19,326,119,269,108,57,63
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",4254,260,1202,199,1110,200,923,198,187,145,0,22,0,22,92,61,23,37,23,37,0,22,69,48,42,47,27,29,3052,263,2463,327,2079,344,297,186,87,81,0,22,589,221,156,91,156,91,0,22,433,204,421,202,12,19
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",2643,256,950,220,581,204,507,220,74,64,0,22,0,22,369,136,69,66,69,66,0,22,300,126,266,121,34,53,1693,249,753,210,569,196,97,89,72,68,15,23,940,202,418,201,389,199,29,45,522,173,471,162,51,49
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",11951,466,3131,346,1844,269,1532,243,218,114,67,64,27,45,1287,306,477,262,477,262,0,28,810,189,571,174,239,142,8820,456,5933,530,4723,526,878,325,241,143,91,85,2887,423,600,232,446,176,154,152,2287,436,2062,427,225,113
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",2452,145,509,119,459,113,362,111,80,54,17,27,0,17,50,42,17,24,17,24,0,17,33,34,0,17,33,34,1943,171,1545,184,1136,206,275,168,134,115,0,17,398,171,142,97,124,93,18,28,256,153,256,153,0,17
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",2255,157,597,159,475,146,331,144,136,110,8,13,0,19,122,69,75,66,75,66,0,19,47,33,29,27,18,29,1658,174,1471,183,965,214,432,206,74,94,0,19,187,144,50,62,50,62,0,19,137,130,137,130,0,19
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",1267,148,420,115,338,89,232,90,106,62,0,17,0,17,82,80,0,17,0,17,0,17,82,80,82,80,0,17,847,179,612,149,567,151,45,53,0,17,0,17,235,158,167,143,167,143,0,17,68,63,68,63,0,17
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",10458,636,3577,447,1606,297,1188,260,366,150,36,37,16,26,1971,436,290,141,256,126,34,57,1681,392,1330,344,351,208,6881,552,3261,471,2621,464,485,236,115,75,40,72,3620,543,395,145,356,136,39,54,3225,532,2807,546,418,164
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",2280,463,679,282,391,139,195,96,196,110,0,19,0,19,288,243,0,19,0,19,0,19,288,243,288,243,0,19,1601,339,976,227,790,225,14,22,172,204,0,19,625,305,51,87,51,87,0,19,574,313,574,313,0,19
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",7923,366,2232,277,1642,290,1190,268,383,134,50,48,19,22,590,157,188,106,168,100,20,32,402,142,352,134,50,46,5691,405,3454,414,2869,434,498,179,58,51,29,29,2237,381,391,211,391,211,0,25,1846,389,1780,385,66,50
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",5323,284,1292,213,1084,193,582,153,438,137,64,59,0,22,208,112,44,37,44,37,0,22,164,111,141,109,23,20,4031,278,3473,242,2340,295,1012,243,102,85,19,22,558,151,68,43,68,43,0,22,490,142,429,141,61,47
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",8592,253,2033,263,1703,253,1299,240,368,120,36,44,0,25,330,139,51,59,51,59,0,25,279,115,262,120,17,26,6559,325,5265,311,3709,330,1371,257,163,109,22,32,1294,316,350,168,350,168,0,25,944,257,911,263,33,38
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",2631,181,733,215,664,210,415,194,249,147,0,19,0,19,69,45,27,31,27,31,0,19,42,32,18,20,24,26,1898,231,1614,265,1117,227,456,182,41,50,0,19,284,191,157,190,138,188,19,31,127,78,127,78,0,19
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",28953,978,10242,568,2470,414,1439,273,830,263,147,101,54,45,7772,577,1164,294,957,273,207,110,6608,510,5271,498,1337,243,18711,789,5299,579,3504,440,1135,321,551,274,109,77,13412,824,1556,311,1198,296,358,162,11856,762,9551,784,2305,378
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",445,50,104,33,74,25,41,18,30,19,0,12,3,5,30,21,10,14,10,14,0,12,20,15,10,10,10,11,341,49,280,45,197,36,72,35,0,12,11,11,61,31,3,4,3,4,0,12,58,32,52,31,6,6
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",12090,760,4760,481,2969,358,1899,309,960,199,83,91,27,42,1791,423,240,117,234,116,6,9,1551,418,1224,249,327,308,7330,582,4086,431,2941,384,833,262,202,116,110,136,3244,602,213,143,200,141,13,22,3031,585,2654,541,377,219
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",1466,200,354,139,284,145,178,120,84,67,22,33,0,17,70,53,27,41,27,41,0,17,43,44,43,44,0,17,1112,226,947,220,731,257,95,102,121,128,0,17,165,138,64,81,64,81,0,17,101,100,101,100,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",16129,757,5027,451,1994,324,1275,287,617,218,49,45,53,49,3033,397,368,130,337,125,31,37,2665,385,1939,345,726,206,11102,662,4876,608,3596,555,1054,295,176,128,50,57,6226,627,762,244,696,240,66,52,5464,611,4068,577,1396,288
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",5413,297,1638,245,1309,231,1056,215,181,83,37,28,35,43,329,140,30,29,30,29,0,25,299,123,275,124,24,26,3775,318,2798,343,2289,316,395,156,98,65,16,22,977,203,232,94,232,94,0,25,745,189,693,178,52,56
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",3535,297,1051,254,652,206,514,197,109,71,7,12,22,35,399,188,0,19,0,19,0,19,399,188,381,185,18,29,2484,322,1204,247,924,240,194,122,57,53,29,54,1280,397,390,239,246,148,144,190,890,370,868,371,22,36
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",3977,325,1303,264,1023,253,660,211,363,168,0,22,0,22,280,169,66,53,66,53,0,22,214,161,180,147,34,53,2674,342,1593,294,1266,289,225,124,102,112,0,22,1081,355,52,67,52,67,0,22,1029,342,960,339,69,108
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",5934,257,1295,228,1221,222,749,172,465,151,7,12,0,22,74,48,18,19,18,19,0,22,56,43,44,40,12,19,4639,268,3954,273,2690,258,1169,245,74,59,21,33,685,207,255,123,255,123,0,22,430,169,407,168,23,27
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",9140,451,2868,377,2464,354,1875,292,553,195,36,40,0,25,404,185,89,69,89,69,0,25,315,162,315,162,0,25,6272,468,4943,450,3919,457,891,290,112,67,21,28,1329,323,450,191,431,191,19,23,879,255,852,254,27,39
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",5791,355,1478,263,1436,258,971,235,465,158,0,22,0,22,42,40,22,34,22,34,0,22,20,19,20,19,0,22,4313,372,3643,329,2714,289,929,322,0,22,0,22,670,175,116,80,116,80,0,22,554,165,537,166,17,19
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",3006,186,754,176,580,144,391,122,170,119,19,24,0,19,174,119,8,11,8,11,0,19,166,119,166,119,0,19,2252,234,1738,291,1226,287,456,177,56,42,0,19,514,234,46,45,46,45,0,19,468,231,447,232,21,35
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",13743,414,3633,293,3144,283,2224,282,830,175,90,61,0,28,489,137,69,71,29,34,40,61,420,133,317,113,103,83,10110,438,7566,469,5366,454,1932,327,240,91,28,26,2544,362,611,215,600,213,11,19,1933,364,1717,313,216,187
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",5093,221,1623,241,1504,240,1279,247,183,105,42,38,0,22,119,69,8,12,8,12,0,22,111,69,95,68,16,21,3470,259,2607,295,1935,252,594,201,73,50,5,9,863,218,136,78,136,78,0,22,727,218,629,220,98,95
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",5754,274,1737,278,1239,274,884,236,321,155,34,39,0,22,498,170,52,45,38,39,14,23,446,168,374,158,72,55,4017,347,2568,328,2000,292,434,213,125,84,9,14,1449,346,276,172,276,172,0,22,1173,294,1081,280,92,63
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",2057,227,706,199,536,205,300,124,216,159,20,33,0,19,170,96,28,31,28,31,0,19,142,90,142,90,0,19,1351,187,1097,160,771,199,251,157,75,91,0,19,254,104,67,53,56,50,11,19,187,80,125,73,62,56
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",813,144,176,84,148,78,75,53,73,59,0,12,0,12,28,40,0,12,0,12,0,12,28,40,28,40,0,12,637,140,518,138,412,132,94,86,0,12,12,19,119,63,73,54,73,54,0,12,46,37,32,31,14,22
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",726,90,152,73,70,56,45,36,25,39,0,12,0,12,82,63,34,43,34,43,0,12,48,43,48,43,0,12,574,86,487,90,332,113,129,81,26,41,0,12,87,54,25,26,25,26,0,12,62,47,46,37,16,25
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",293,92,52,24,42,18,30,17,12,7,0,12,0,12,10,15,0,12,0,12,0,12,10,15,10,15,0,12,241,88,141,35,100,37,41,18,0,12,0,12,100,85,0,12,0,12,0,12,100,85,100,85,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",151,41,59,31,42,27,31,26,11,9,0,12,0,12,17,13,9,10,9,10,0,12,8,9,8,9,0,12,92,34,75,31,52,25,15,13,8,11,0,12,17,11,14,11,14,11,0,12,3,4,3,4,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",257,64,66,37,66,37,56,40,10,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,191,54,155,55,144,54,11,16,0,12,0,12,36,29,10,11,10,11,0,12,26,29,4,6,22,29
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",329,81,55,30,52,30,28,18,24,26,0,12,0,12,3,5,3,5,3,5,0,12,0,12,0,12,0,12,274,69,205,57,126,43,65,40,7,8,7,7,69,49,14,13,14,13,0,12,55,47,32,36,23,31
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",537,130,122,56,122,56,95,58,19,22,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,415,112,384,116,276,93,98,97,10,14,0,12,31,39,0,12,0,12,0,12,31,39,5,8,26,38
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",1053,145,215,69,196,72,55,45,141,70,0,17,0,17,19,21,0,17,0,17,0,17,19,21,19,21,0,17,838,132,748,135,512,139,236,121,0,17,0,17,90,47,9,15,9,15,0,17,81,44,65,44,16,18
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",610,122,218,107,188,105,136,94,52,64,0,12,0,12,30,37,30,37,30,37,0,12,0,12,0,12,0,12,392,101,337,100,229,119,99,60,0,12,9,15,55,38,17,19,17,19,0,12,38,32,38,32,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",1610,219,349,103,281,100,187,77,94,69,0,17,0,17,68,41,25,24,25,24,0,17,43,34,43,34,0,17,1261,183,998,183,748,189,234,108,16,24,0,17,263,84,96,59,96,59,0,17,167,79,134,74,33,29
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",421,58,78,35,71,33,66,34,5,7,0,12,0,12,7,10,7,10,7,10,0,12,0,12,0,12,0,12,343,51,311,52,257,50,49,33,5,8,0,12,32,29,0,12,0,12,0,12,32,29,32,29,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",1560,241,351,135,264,123,124,82,84,86,56,89,0,17,87,96,0,17,0,17,0,17,87,96,87,96,0,17,1209,228,1068,241,880,213,60,53,128,174,0,17,141,103,58,59,58,59,0,17,83,82,83,82,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",5964,350,1271,205,1043,186,682,166,347,123,14,22,0,22,228,107,43,39,43,39,0,22,185,100,185,100,0,22,4693,312,3740,361,2728,365,982,334,30,29,0,22,953,222,188,82,175,79,13,21,765,204,715,201,50,61
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",295,97,31,21,10,10,6,7,0,12,4,6,0,12,21,19,0,12,0,12,0,12,21,19,17,19,4,6,264,95,176,69,103,58,68,45,5,7,0,12,88,72,3,4,3,4,0,12,85,72,85,72,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",546,128,194,72,135,63,90,50,31,49,14,21,0,12,59,48,8,13,8,13,0,12,51,47,51,47,0,12,352,96,194,56,145,55,17,27,32,41,0,12,158,90,42,45,42,45,0,12,116,70,116,70,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",2364,197,787,176,576,130,372,122,198,90,6,9,0,19,211,136,87,105,87,105,0,19,124,76,124,76,0,19,1577,183,1242,195,813,171,420,170,9,13,0,19,335,141,55,44,44,40,11,18,280,137,271,138,9,15
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",424,76,54,27,54,27,37,25,17,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,370,69,362,68,230,65,109,62,23,32,0,12,8,14,0,12,0,12,0,12,8,14,0,12,8,14
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",639,152,134,67,84,66,76,65,8,13,0,12,0,12,50,41,25,26,25,26,0,12,25,30,10,18,15,24,505,139,406,139,324,141,75,49,0,12,7,12,99,67,36,41,36,41,0,12,63,53,63,53,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",306,96,94,55,94,55,74,52,11,17,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,212,97,120,64,114,57,6,29,0,12,0,12,92,95,77,94,77,94,0,12,15,22,15,22,0,12
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",1552,154,302,82,255,80,199,62,56,49,0,17,0,17,47,30,14,18,14,18,0,17,33,23,33,23,0,17,1250,137,942,155,775,146,167,98,0,17,0,17,308,119,102,78,42,35,60,74,206,94,188,96,18,28
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",6267,351,2197,299,1434,234,958,206,432,140,44,52,0,25,763,206,229,138,197,128,32,48,534,154,397,150,137,76,4070,314,2777,302,2087,291,613,187,77,55,0,25,1293,263,307,157,279,156,28,31,986,255,854,235,132,76
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",292,51,54,22,49,20,18,12,26,15,5,6,0,12,5,5,0,12,0,12,0,12,5,5,0,12,5,5,238,46,198,44,105,33,86,46,4,5,3,6,40,34,20,21,20,21,0,12,20,20,4,5,16,19
