GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
0600000US0900952070,0900952070,"New Haven town, New Haven County, Connecticut",26909,1013,9205,628,4465,502,3042,463,1078,271,240,112,105,66,4740,675,786,229,649,207,137,144,3954,648,3017,523,937,301,17704,896,6948,777,4289,495,1505,459,583,281,571,189,10756,796,1193,371,1065,362,128,87,9563,774,7801,674,1762,438
0600000US0900953890,0900953890,"North Branford town, New Haven County, Connecticut",2622,250,584,188,475,161,344,147,119,100,12,21,0,19,109,105,0,19,0,19,0,19,109,105,56,65,53,76,2038,287,1628,267,1445,276,150,136,33,39,0,19,410,195,147,127,147,127,0,19,263,159,263,159,0,19
0600000US0900954870,0900954870,"North Haven town, New Haven County, Connecticut",4697,321,1448,259,1250,245,1020,238,219,109,11,21,0,22,198,90,46,43,39,42,7,11,152,87,152,87,0,22,3249,321,2686,302,1941,344,628,231,117,86,0,22,563,183,156,97,141,93,15,25,407,154,343,148,64,77
0600000US0900957600,0900957600,"Orange town, New Haven County, Connecticut",2970,178,841,146,790,147,586,144,197,119,7,11,0,19,51,34,9,15,9,15,0,19,42,37,42,37,0,19,2129,199,1910,211,1420,227,393,135,97,74,0,19,219,93,22,29,22,29,0,19,197,90,151,74,46,54
0600000US0900958300,0900958300,"Oxford town, New Haven County, Connecticut",3173,173,865,209,734,176,512,191,167,109,55,86,0,19,131,99,86,76,86,76,0,19,45,67,45,67,0,19,2308,213,1800,227,1448,235,311,176,41,38,0,19,508,251,68,84,68,84,0,19,440,230,385,234,55,78
0600000US0900962290,0900962290,"Prospect town, New Haven County, Connecticut",1866,208,415,163,327,147,323,147,4,9,0,17,0,17,88,62,0,17,0,17,0,17,88,62,57,45,31,44,1451,216,1237,213,1110,236,99,73,28,36,0,17,214,145,65,80,65,80,0,17,149,119,149,119,0,17
0600000US0900967610,0900967610,"Seymour town, New Haven County, Connecticut",3683,236,995,271,644,240,399,178,245,160,0,19,0,19,351,194,70,78,70,78,0,19,281,180,253,176,28,43,2688,305,2063,330,1652,338,276,138,135,172,0,19,625,226,314,189,314,189,0,19,311,147,254,140,57,52
0600000US0900969640,0900969640,"Southbury town, New Haven County, Connecticut",4151,315,1179,309,832,223,472,157,360,195,0,19,0,19,347,231,240,230,85,68,155,225,107,68,103,68,4,7,2972,291,2282,320,1749,325,533,187,0,19,0,19,690,226,236,124,205,115,31,41,454,200,331,152,123,150
0600000US0900978740,0900978740,"Wallingford town, New Haven County, Connecticut",7631,518,2086,342,1703,342,1334,338,247,158,52,56,70,73,383,128,37,34,37,34,0,25,346,124,300,121,46,28,5545,492,4299,399,3356,409,812,210,114,87,17,26,1246,356,189,125,181,126,8,12,1057,334,909,295,148,112
0600000US0900980070,0900980070,"Waterbury town, New Haven County, Connecticut",26403,1094,9099,669,3825,515,2210,350,1384,323,160,91,71,87,5274,581,874,296,613,251,261,154,4400,529,2860,374,1540,370,17304,901,7281,795,4671,679,1779,429,559,251,272,194,10023,677,1253,326,977,310,276,158,8770,725,6399,662,2371,526
0600000US0900982870,0900982870,"West Haven town, New Haven County, Connecticut",10683,645,3304,479,1851,371,1370,328,390,192,33,38,58,93,1453,370,289,192,289,192,0,28,1164,309,997,301,167,88,7379,555,4032,659,3178,637,573,247,159,132,122,159,3347,531,443,202,396,195,47,43,2904,517,2668,462,236,150
0600000US0900987560,0900987560,"Wolcott town, New Haven County, Connecticut",3356,237,761,232,697,223,471,203,204,185,22,35,0,19,64,47,20,22,8,13,12,18,44,44,35,40,9,15,2595,221,1888,241,1579,266,267,189,42,70,0,19,707,259,139,108,139,108,0,19,568,241,558,240,10,15
0600000US0900987700,0900987700,"Woodbridge town, New Haven County, Connecticut",2137,205,544,196,380,161,285,160,61,48,11,16,23,35,164,151,118,142,118,142,0,17,46,50,10,16,36,47,1593,209,1360,204,972,225,306,134,62,84,20,20,233,138,62,60,62,60,0,17,171,114,159,113,12,20
0600000US0901100000,0901100000,"County subdivisions not defined, New London County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0901106820,0901106820,"Bozrah town, New London County, Connecticut",424,73,124,44,92,38,64,29,28,25,0,12,0,12,32,21,19,16,19,16,0,12,13,12,13,12,0,12,300,56,212,57,140,44,72,43,0,12,0,12,88,43,58,35,58,35,0,12,30,24,30,24,0,12
0600000US0901115910,0901115910,"Colchester town, New London County, Connecticut",3701,266,938,192,881,191,673,192,208,105,0,19,0,19,57,48,27,34,27,34,0,19,30,35,20,30,10,15,2763,317,2013,289,1547,224,416,199,50,63,0,19,750,223,169,113,111,69,58,89,581,188,569,188,12,18
0600000US0901123400,0901123400,"East Lyme town, New London County, Connecticut",3317,222,757,153,627,136,487,122,135,73,5,7,0,19,130,71,25,38,25,38,0,19,105,61,95,59,10,14,2560,203,1814,270,1340,253,366,140,86,60,22,36,746,197,219,94,219,94,0,19,527,180,479,176,48,45
0600000US0901129910,0901129910,"Franklin town, New London County, Connecticut",330,44,101,32,92,32,80,36,12,11,0,12,0,12,9,8,0,12,0,12,0,12,9,8,4,5,5,6,229,50,202,50,156,41,46,47,0,12,0,12,27,15,4,6,4,6,0,12,23,13,17,12,6,6
0600000US0901133900,0901133900,"Griswold town, New London County, Connecticut",2724,358,1011,371,578,261,318,177,260,238,0,19,0,19,433,241,254,232,226,231,28,45,179,130,110,100,69,68,1713,274,1046,240,840,228,80,56,80,86,46,49,667,268,219,150,144,102,75,108,448,217,393,194,55,84
0600000US0901134250,0901134250,"Groton town, New London County, Connecticut",7497,419,3148,374,2115,259,1286,224,725,229,92,63,12,19,1033,274,118,86,118,86,0,25,915,275,687,261,228,118,4349,372,2925,357,1913,353,847,200,161,107,4,6,1424,268,275,111,275,111,0,25,1149,264,1029,237,120,89
0600000US0901142390,0901142390,"Lebanon town, New London County, Connecticut",1398,160,281,135,249,133,181,116,68,77,0,17,0,17,32,40,0,17,0,17,0,17,32,40,32,40,0,17,1117,183,921,184,772,182,149,133,0,17,0,17,196,130,0,17,0,17,0,17,196,130,162,118,34,57
0600000US0901142600,0901142600,"Ledyard town, New London County, Connecticut",3193,287,997,215,596,200,356,138,221,157,17,29,2,5,401,190,175,128,175,128,0,19,226,127,200,133,26,32,2196,297,1483,272,1212,259,220,119,51,67,0,19,713,229,129,92,129,92,0,19,584,234,475,207,109,119
0600000US0901143230,0901143230,"Lisbon town, New London County, Connecticut",820,121,269,103,254,101,190,86,64,53,0,12,0,12,15,17,8,13,8,13,0,12,7,12,7,12,0,12,551,107,399,124,337,118,50,38,12,19,0,12,152,72,19,21,7,12,12,17,133,72,133,72,0,12
