GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Under 6 years:,Margin of Error; Under 6 years:,Estimate; Under 6 years: - Living with two parents:,Margin of Error; Under 6 years: - Living with two parents:,Estimate; Under 6 years: - Living with two parents: - Both parents in labor force,Margin of Error; Under 6 years: - Living with two parents: - Both parents in labor force,Estimate; Under 6 years: - Living with two parents: - Father only in labor force,Margin of Error; Under 6 years: - Living with two parents: - Father only in labor force,Estimate; Under 6 years: - Living with two parents: - Mother only in labor force,Margin of Error; Under 6 years: - Living with two parents: - Mother only in labor force,Estimate; Under 6 years: - Living with two parents: - Neither parent in labor force,Margin of Error; Under 6 years: - Living with two parents: - Neither parent in labor force,Estimate; Under 6 years: - Living with one parent:,Margin of Error; Under 6 years: - Living with one parent:,Estimate; Under 6 years: - Living with one parent: - Living with father:,Margin of Error; Under 6 years: - Living with one parent: - Living with father:,Estimate; Under 6 years: - Living with one parent: - Living with father: - In labor force,Margin of Error; Under 6 years: - Living with one parent: - Living with father: - In labor force,Estimate; Under 6 years: - Living with one parent: - Living with father: - Not in labor force,Margin of Error; Under 6 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; Under 6 years: - Living with one parent: - Living with mother:,Margin of Error; Under 6 years: - Living with one parent: - Living with mother:,Estimate; Under 6 years: - Living with one parent: - Living with mother: - In labor force,Margin of Error; Under 6 years: - Living with one parent: - Living with mother: - In labor force,Estimate; Under 6 years: - Living with one parent: - Living with mother: - Not in labor force,Margin of Error; Under 6 years: - Living with one parent: - Living with mother: - Not in labor force,Estimate; 6 to 17 years:,Margin of Error; 6 to 17 years:,Estimate; 6 to 17 years: - Living with two parents:,Margin of Error; 6 to 17 years: - Living with two parents:,Estimate; 6 to 17 years: - Living with two parents: - Both parents in labor force,Margin of Error; 6 to 17 years: - Living with two parents: - Both parents in labor force,Estimate; 6 to 17 years: - Living with two parents: - Father only in labor force,Margin of Error; 6 to 17 years: - Living with two parents: - Father only in labor force,Estimate; 6 to 17 years: - Living with two parents: - Mother only in labor force,Margin of Error; 6 to 17 years: - Living with two parents: - Mother only in labor force,Estimate; 6 to 17 years: - Living with two parents: - Neither parent in labor force,Margin of Error; 6 to 17 years: - Living with two parents: - Neither parent in labor force,Estimate; 6 to 17 years: - Living with one parent:,Margin of Error; 6 to 17 years: - Living with one parent:,Estimate; 6 to 17 years: - Living with one parent: - Living with father:,Margin of Error; 6 to 17 years: - Living with one parent: - Living with father:,Estimate; 6 to 17 years: - Living with one parent: - Living with father: - In labor force,Margin of Error; 6 to 17 years: - Living with one parent: - Living with father: - In labor force,Estimate; 6 to 17 years: - Living with one parent: - Living with father: - Not in labor force,Margin of Error; 6 to 17 years: - Living with one parent: - Living with father: - Not in labor force,Estimate; 6 to 17 years: - Living with one parent: - Living with mother:,Margin of Error; 6 to 17 years: - Living with one parent: - Living with mother:,Estimate; 6 to 17 years: - Living with one parent: - Living with mother: - In labor force,Margin of Error; 6 to 17 years: - Living with one parent: - Living with mother: - In labor force,Estimate; 6 to 17 years: - Living with one parent: - Living with mother: - Not in labor force,Margin of Error; 6 to 17 years: - Living with one parent: - Living with mother: - Not in labor force
0400000US09,09,Connecticut,789669,1634,238934,1377,166373,1993,103468,1999,57814,1647,3687,579,1404,351,72561,1921,13165,873,11877,840,1288,324,59396,1899,46323,1624,13073,1131,550735,1951,385483,3251,272860,3839,97930,2994,10868,909,3825,599,165252,3405,28616,1767,26528,1623,2088,429,136636,2822,115679,2793,20957,1306
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92,0,92
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",4356,298,1408,252,1183,205,540,146,599,211,27,31,17,26,225,139,104,118,104,118,0,92,121,78,121,78,0,92,2948,302,2495,284,1440,227,948,259,83,98,24,28,453,203,117,99,117,99,0,92,336,168,336,168,0,92
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",34909,820,11737,777,5526,545,3300,472,2046,374,148,78,32,39,6211,608,824,226,771,219,53,46,5387,604,3940,488,1447,360,23172,898,10163,870,6642,750,2596,530,712,287,213,145,13009,895,1765,414,1642,393,123,106,11244,867,9614,877,1630,445
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",3687,168,1098,213,989,208,469,149,477,168,43,52,0,92,109,71,29,32,29,32,0,92,80,62,80,62,0,92,2589,228,2255,222,1629,281,539,201,87,79,0,92,334,137,115,81,84,67,31,51,219,107,198,104,21,24
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",16197,674,5865,589,4011,483,2265,324,1543,324,145,133,58,58,1854,444,534,253,459,220,75,121,1320,373,1077,305,243,177,10332,703,7417,635,5447,627,1756,431,160,83,54,50,2915,590,328,148,279,137,49,62,2587,556,2370,540,217,138
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",7543,238,1882,243,1814,246,536,199,1266,253,12,20,0,92,68,53,8,14,8,14,0,92,60,51,48,46,12,17,5661,340,4977,321,1882,312,2955,335,93,79,47,74,684,221,72,46,72,46,0,92,612,225,288,133,324,184
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",2176,130,512,131,475,131,172,76,303,104,0,92,0,92,37,43,12,18,12,18,0,92,25,38,25,38,0,92,1664,166,1519,141,984,207,517,164,0,92,18,22,145,135,37,42,37,42,0,92,108,130,24,23,84,129
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",14767,434,4255,395,4021,398,2194,362,1779,289,48,49,0,92,234,113,14,21,14,21,0,92,220,116,186,106,34,41,10512,495,9106,453,5171,446,3708,443,188,91,39,45,1406,261,281,125,203,83,78,88,1125,255,923,240,202,120
